year,institution,patient_status,sex,value,footnote_marker
1925,Dikemark,Alcoholismus,Kv.,1,NA
1925,Dikemark,Alcoholismus,Md.,2,NA
1925,Dikemark,Amentia,Kv.,1,NA
1925,Dikemark,Amentia,Md.,NA,NA
1925,Dikemark,Dementia,Kv.,87,NA
1925,Dikemark,Dementia,Md.,72,NA
1925,Dikemark,Idiotia,Kv.,5,NA
1925,Dikemark,Idiotia,Md.,2,NA
1925,Dikemark,Insania degenerativa,Kv.,1,NA
1925,Dikemark,Insania degenerativa,Md.,3,NA
1925,Dikemark,Insania epileptica,Kv.,2,NA
1925,Dikemark,Insania epileptica,Md.,1,NA
1925,Dikemark,Insania hypochondrica,Kv.,1,NA
1925,Dikemark,Insania hypochondrica,Md.,NA,NA
1925,Dikemark,Insania hysterica,Kv.,7,NA
1925,Dikemark,Insania hysterica,Md.,2,NA
1925,Dikemark,Insania neurasthenica,Kv.,1,NA
1925,Dikemark,Insania neurasthenica,Md.,NA,NA
1925,Dikemark,Insania periodica,Kv.,7,NA
1925,Dikemark,Insania periodica,Md.,3,NA
1925,Dikemark,Mania,Kv.,1,NA
1925,Dikemark,Mania,Md.,1,NA
1925,Dikemark,Melancholia,Kv.,4,NA
1925,Dikemark,Melancholia,Md.,1,NA
1925,Dikemark,Paralysis generalis,Kv.,NA,NA
1925,Dikemark,Paralysis generalis,Md.,6,NA
1925,Dikemark,Paranoia,Kv.,1,NA
1925,Dikemark,Paranoia,Md.,NA,NA
1925,Dikemark,Til observasjon,Kv.,NA,NA
1925,Dikemark,Til observasjon,Md.,NA,NA
1925,Dikemark,Vitia cerebri,Kv.,2,NA
1925,Dikemark,Vitia cerebri,Md.,1,NA
1925,Eg,Alcoholismus,Kv.,NA,NA
1925,Eg,Alcoholismus,Md.,NA,NA
1925,Eg,Amentia,Kv.,NA,NA
1925,Eg,Amentia,Md.,NA,NA
1925,Eg,Dementia,Kv.,19,NA
1925,Eg,Dementia,Md.,24,NA
1925,Eg,Idiotia,Kv.,1,NA
1925,Eg,Idiotia,Md.,2,NA
1925,Eg,Insania degenerativa,Kv.,1,NA
1925,Eg,Insania degenerativa,Md.,NA,NA
1925,Eg,Insania epileptica,Kv.,NA,NA
1925,Eg,Insania epileptica,Md.,NA,NA
1925,Eg,Insania hypochondrica,Kv.,NA,NA
1925,Eg,Insania hypochondrica,Md.,1,NA
1925,Eg,Insania hysterica,Kv.,1,NA
1925,Eg,Insania hysterica,Md.,NA,NA
1925,Eg,Insania neurasthenica,Kv.,NA,NA
1925,Eg,Insania neurasthenica,Md.,NA,NA
1925,Eg,Insania periodica,Kv.,12,NA
1925,Eg,Insania periodica,Md.,8,NA
1925,Eg,Mania,Kv.,3,NA
1925,Eg,Mania,Md.,1,NA
1925,Eg,Melancholia,Kv.,10,NA
1925,Eg,Melancholia,Md.,3,NA
1925,Eg,Paralysis generalis,Kv.,NA,NA
1925,Eg,Paralysis generalis,Md.,2,NA
1925,Eg,Paranoia,Kv.,NA,NA
1925,Eg,Paranoia,Md.,NA,NA
1925,Eg,Til observasjon,Kv.,1,NA
1925,Eg,Til observasjon,Md.,NA,NA
1925,Eg,Vitia cerebri,Kv.,NA,NA
1925,Eg,Vitia cerebri,Md.,1,NA
1925,Faret,Alcoholismus,Kv.,NA,NA
1925,Faret,Alcoholismus,Md.,NA,NA
1925,Faret,Amentia,Kv.,NA,NA
1925,Faret,Amentia,Md.,1,NA
1925,Faret,Dementia,Kv.,3,NA
1925,Faret,Dementia,Md.,12,NA
1925,Faret,Idiotia,Kv.,1,NA
1925,Faret,Idiotia,Md.,1,NA
1925,Faret,Insania degenerativa,Kv.,NA,NA
1925,Faret,Insania degenerativa,Md.,NA,NA
1925,Faret,Insania epileptica,Kv.,NA,NA
1925,Faret,Insania epileptica,Md.,NA,NA
1925,Faret,Insania hypochondrica,Kv.,NA,NA
1925,Faret,Insania hypochondrica,Md.,NA,NA
1925,Faret,Insania hysterica,Kv.,NA,NA
1925,Faret,Insania hysterica,Md.,NA,NA
1925,Faret,Insania neurasthenica,Kv.,NA,NA
1925,Faret,Insania neurasthenica,Md.,NA,NA
1925,Faret,Insania periodica,Kv.,NA,NA
1925,Faret,Insania periodica,Md.,2,NA
1925,Faret,Mania,Kv.,2,NA
1925,Faret,Mania,Md.,NA,NA
1925,Faret,Melancholia,Kv.,2,NA
1925,Faret,Melancholia,Md.,4,NA
1925,Faret,Paralysis generalis,Kv.,NA,NA
1925,Faret,Paralysis generalis,Md.,NA,NA
1925,Faret,Paranoia,Kv.,NA,NA
1925,Faret,Paranoia,Md.,NA,NA
1925,Faret,Til observasjon,Kv.,NA,NA
1925,Faret,Til observasjon,Md.,NA,NA
1925,Faret,Vitia cerebri,Kv.,NA,NA
1925,Faret,Vitia cerebri,Md.,NA,NA
1925,Gaustad,Alcoholismus,Kv.,NA,NA
1925,Gaustad,Alcoholismus,Md.,NA,NA
1925,Gaustad,Amentia,Kv.,NA,NA
1925,Gaustad,Amentia,Md.,1,NA
1925,Gaustad,Dementia,Kv.,39,NA
1925,Gaustad,Dementia,Md.,31,NA
1925,Gaustad,Idiotia,Kv.,1,NA
1925,Gaustad,Idiotia,Md.,10,NA
1925,Gaustad,Insania degenerativa,Kv.,4,NA
1925,Gaustad,Insania degenerativa,Md.,3,NA
1925,Gaustad,Insania epileptica,Kv.,2,NA
1925,Gaustad,Insania epileptica,Md.,NA,NA
1925,Gaustad,Insania hypochondrica,Kv.,1,NA
1925,Gaustad,Insania hypochondrica,Md.,1,NA
1925,Gaustad,Insania hysterica,Kv.,1,NA
1925,Gaustad,Insania hysterica,Md.,NA,NA
1925,Gaustad,Insania neurasthenica,Kv.,NA,NA
1925,Gaustad,Insania neurasthenica,Md.,NA,NA
1925,Gaustad,Insania periodica,Kv.,NA,NA
1925,Gaustad,Insania periodica,Md.,NA,NA
1925,Gaustad,Mania,Kv.,2,NA
1925,Gaustad,Mania,Md.,1,NA
1925,Gaustad,Melancholia,Kv.,12,NA
1925,Gaustad,Melancholia,Md.,5,NA
1925,Gaustad,Paralysis generalis,Kv.,NA,NA
1925,Gaustad,Paralysis generalis,Md.,2,NA
1925,Gaustad,Paranoia,Kv.,NA,NA
1925,Gaustad,Paranoia,Md.,NA,NA
1925,Gaustad,Til observasjon,Kv.,1,NA
1925,Gaustad,Til observasjon,Md.,2,NA
1925,Gaustad,Vitia cerebri,Kv.,NA,NA
1925,Gaustad,Vitia cerebri,Md.,NA,NA
1925,Kriminalasylet,Alcoholismus,Kv.,NA,NA
1925,Kriminalasylet,Alcoholismus,Md.,NA,NA
1925,Kriminalasylet,Amentia,Kv.,NA,NA
1925,Kriminalasylet,Amentia,Md.,NA,NA
1925,Kriminalasylet,Dementia,Kv.,NA,NA
1925,Kriminalasylet,Dementia,Md.,1,NA
1925,Kriminalasylet,Idiotia,Kv.,NA,NA
1925,Kriminalasylet,Idiotia,Md.,2,NA
1925,Kriminalasylet,Insania degenerativa,Kv.,NA,NA
1925,Kriminalasylet,Insania degenerativa,Md.,1,1) Undveg i 1924. Tilbakefort iar.
1925,Kriminalasylet,Insania epileptica,Kv.,NA,NA
1925,Kriminalasylet,Insania epileptica,Md.,NA,NA
1925,Kriminalasylet,Insania hypochondrica,Kv.,NA,NA
1925,Kriminalasylet,Insania hypochondrica,Md.,NA,NA
1925,Kriminalasylet,Insania hysterica,Kv.,NA,NA
1925,Kriminalasylet,Insania hysterica,Md.,NA,NA
1925,Kriminalasylet,Insania neurasthenica,Kv.,NA,NA
1925,Kriminalasylet,Insania neurasthenica,Md.,NA,NA
1925,Kriminalasylet,Insania periodica,Kv.,NA,NA
1925,Kriminalasylet,Insania periodica,Md.,NA,NA
1925,Kriminalasylet,Mania,Kv.,NA,NA
1925,Kriminalasylet,Mania,Md.,NA,NA
1925,Kriminalasylet,Melancholia,Kv.,NA,NA
1925,Kriminalasylet,Melancholia,Md.,NA,NA
1925,Kriminalasylet,Paralysis generalis,Kv.,NA,NA
1925,Kriminalasylet,Paralysis generalis,Md.,NA,NA
1925,Kriminalasylet,Paranoia,Kv.,NA,NA
1925,Kriminalasylet,Paranoia,Md.,NA,NA
1925,Kriminalasylet,Til observasjon,Kv.,NA,NA
1925,Kriminalasylet,Til observasjon,Md.,NA,NA
1925,Kriminalasylet,Vitia cerebri,Kv.,NA,NA
1925,Kriminalasylet,Vitia cerebri,Md.,NA,NA
1925,Kristiansand,Alcoholismus,Kv.,NA,NA
1925,Kristiansand,Alcoholismus,Md.,NA,NA
1925,Kristiansand,Amentia,Kv.,NA,NA
1925,Kristiansand,Amentia,Md.,NA,NA
1925,Kristiansand,Dementia,Kv.,NA,NA
1925,Kristiansand,Dementia,Md.,1,NA
1925,Kristiansand,Idiotia,Kv.,NA,NA
1925,Kristiansand,Idiotia,Md.,NA,NA
1925,Kristiansand,Insania degenerativa,Kv.,NA,NA
1925,Kristiansand,Insania degenerativa,Md.,NA,NA
1925,Kristiansand,Insania epileptica,Kv.,NA,NA
1925,Kristiansand,Insania epileptica,Md.,NA,NA
1925,Kristiansand,Insania hypochondrica,Kv.,NA,NA
1925,Kristiansand,Insania hypochondrica,Md.,NA,NA
1925,Kristiansand,Insania hysterica,Kv.,1,NA
1925,Kristiansand,Insania hysterica,Md.,NA,NA
1925,Kristiansand,Insania neurasthenica,Kv.,1,NA
1925,Kristiansand,Insania neurasthenica,Md.,NA,NA
1925,Kristiansand,Insania periodica,Kv.,1,NA
1925,Kristiansand,Insania periodica,Md.,NA,NA
1925,Kristiansand,Mania,Kv.,1,NA
1925,Kristiansand,Mania,Md.,NA,NA
1925,Kristiansand,Melancholia,Kv.,NA,NA
1925,Kristiansand,Melancholia,Md.,NA,NA
1925,Kristiansand,Paralysis generalis,Kv.,NA,NA
1925,Kristiansand,Paralysis generalis,Md.,NA,NA
1925,Kristiansand,Paranoia,Kv.,1,NA
1925,Kristiansand,Paranoia,Md.,NA,NA
1925,Kristiansand,Til observasjon,Kv.,NA,NA
1925,Kristiansand,Til observasjon,Md.,NA,NA
1925,Kristiansand,Vitia cerebri,Kv.,NA,NA
1925,Kristiansand,Vitia cerebri,Md.,NA,NA
1925,Møllendal,Alcoholismus,Kv.,NA,NA
1925,Møllendal,Alcoholismus,Md.,NA,NA
1925,Møllendal,Amentia,Kv.,NA,NA
1925,Møllendal,Amentia,Md.,NA,NA
1925,Møllendal,Dementia,Kv.,6,NA
1925,Møllendal,Dementia,Md.,16,NA
1925,Møllendal,Idiotia,Kv.,1,NA
1925,Møllendal,Idiotia,Md.,NA,NA
1925,Møllendal,Insania degenerativa,Kv.,NA,NA
1925,Møllendal,Insania degenerativa,Md.,NA,NA
1925,Møllendal,Insania epileptica,Kv.,NA,NA
1925,Møllendal,Insania epileptica,Md.,NA,NA
1925,Møllendal,Insania hypochondrica,Kv.,NA,NA
1925,Møllendal,Insania hypochondrica,Md.,NA,NA
1925,Møllendal,Insania hysterica,Kv.,NA,NA
1925,Møllendal,Insania hysterica,Md.,NA,NA
1925,Møllendal,Insania neurasthenica,Kv.,NA,NA
1925,Møllendal,Insania neurasthenica,Md.,NA,NA
1925,Møllendal,Insania periodica,Kv.,NA,NA
1925,Møllendal,Insania periodica,Md.,1,NA
1925,Møllendal,Mania,Kv.,NA,NA
1925,Møllendal,Mania,Md.,NA,NA
1925,Møllendal,Melancholia,Kv.,2,NA
1925,Møllendal,Melancholia,Md.,NA,NA
1925,Møllendal,Paralysis generalis,Kv.,NA,NA
1925,Møllendal,Paralysis generalis,Md.,NA,NA
1925,Møllendal,Paranoia,Kv.,NA,NA
1925,Møllendal,Paranoia,Md.,NA,NA
1925,Møllendal,Til observasjon,Kv.,NA,NA
1925,Møllendal,Til observasjon,Md.,NA,NA
1925,Møllendal,Vitia cerebri,Kv.,NA,NA
1925,Møllendal,Vitia cerebri,Md.,NA,NA
1925,Neevengaarden,Alcoholismus,Kv.,NA,NA
1925,Neevengaarden,Alcoholismus,Md.,1,NA
1925,Neevengaarden,Amentia,Kv.,4,NA
1925,Neevengaarden,Amentia,Md.,1,NA
1925,Neevengaarden,Dementia,Kv.,32,NA
1925,Neevengaarden,Dementia,Md.,33,NA
1925,Neevengaarden,Idiotia,Kv.,3,NA
1925,Neevengaarden,Idiotia,Md.,2,NA
1925,Neevengaarden,Insania degenerativa,Kv.,1,NA
1925,Neevengaarden,Insania degenerativa,Md.,NA,NA
1925,Neevengaarden,Insania epileptica,Kv.,NA,NA
1925,Neevengaarden,Insania epileptica,Md.,2,NA
1925,Neevengaarden,Insania hypochondrica,Kv.,1,NA
1925,Neevengaarden,Insania hypochondrica,Md.,NA,NA
1925,Neevengaarden,Insania hysterica,Kv.,4,NA
1925,Neevengaarden,Insania hysterica,Md.,NA,NA
1925,Neevengaarden,Insania neurasthenica,Kv.,NA,NA
1925,Neevengaarden,Insania neurasthenica,Md.,NA,NA
1925,Neevengaarden,Insania periodica,Kv.,4,NA
1925,Neevengaarden,Insania periodica,Md.,4,NA
1925,Neevengaarden,Mania,Kv.,6,NA
1925,Neevengaarden,Mania,Md.,2,NA
1925,Neevengaarden,Melancholia,Kv.,7,NA
1925,Neevengaarden,Melancholia,Md.,7,NA
1925,Neevengaarden,Paralysis generalis,Kv.,NA,NA
1925,Neevengaarden,Paralysis generalis,Md.,8,NA
1925,Neevengaarden,Paranoia,Kv.,NA,NA
1925,Neevengaarden,Paranoia,Md.,4,NA
1925,Neevengaarden,Til observasjon,Kv.,NA,NA
1925,Neevengaarden,Til observasjon,Md.,2,NA
1925,Neevengaarden,Vitia cerebri,Kv.,NA,NA
1925,Neevengaarden,Vitia cerebri,Md.,1,NA
1925,Opdøl,Alcoholismus,Kv.,NA,NA
1925,Opdøl,Alcoholismus,Md.,NA,NA
1925,Opdøl,Amentia,Kv.,NA,NA
1925,Opdøl,Amentia,Md.,NA,NA
1925,Opdøl,Dementia,Kv.,6,NA
1925,Opdøl,Dementia,Md.,12,NA
1925,Opdøl,Idiotia,Kv.,NA,NA
1925,Opdøl,Idiotia,Md.,1,NA
1925,Opdøl,Insania degenerativa,Kv.,2,NA
1925,Opdøl,Insania degenerativa,Md.,1,NA
1925,Opdøl,Insania epileptica,Kv.,NA,NA
1925,Opdøl,Insania epileptica,Md.,NA,NA
1925,Opdøl,Insania hypochondrica,Kv.,NA,NA
1925,Opdøl,Insania hypochondrica,Md.,NA,NA
1925,Opdøl,Insania hysterica,Kv.,NA,NA
1925,Opdøl,Insania hysterica,Md.,NA,NA
1925,Opdøl,Insania neurasthenica,Kv.,2,NA
1925,Opdøl,Insania neurasthenica,Md.,1,NA
1925,Opdøl,Insania periodica,Kv.,1,NA
1925,Opdøl,Insania periodica,Md.,3,NA
1925,Opdøl,Mania,Kv.,NA,NA
1925,Opdøl,Mania,Md.,1,NA
1925,Opdøl,Melancholia,Kv.,1,NA
1925,Opdøl,Melancholia,Md.,1,NA
1925,Opdøl,Paralysis generalis,Kv.,NA,NA
1925,Opdøl,Paralysis generalis,Md.,NA,NA
1925,Opdøl,Paranoia,Kv.,NA,NA
1925,Opdøl,Paranoia,Md.,NA,NA
1925,Opdøl,Til observasjon,Kv.,NA,NA
1925,Opdøl,Til observasjon,Md.,1,NA
1925,Opdøl,Vitia cerebri,Kv.,NA,NA
1925,Opdøl,Vitia cerebri,Md.,NA,NA
1925,Oslo,Alcoholismus,Kv.,NA,NA
1925,Oslo,Alcoholismus,Md.,NA,NA
1925,Oslo,Amentia,Kv.,NA,NA
1925,Oslo,Amentia,Md.,NA,NA
1925,Oslo,Dementia,Kv.,17,NA
1925,Oslo,Dementia,Md.,NA,NA
1925,Oslo,Idiotia,Kv.,NA,NA
1925,Oslo,Idiotia,Md.,NA,NA
1925,Oslo,Insania degenerativa,Kv.,NA,NA
1925,Oslo,Insania degenerativa,Md.,NA,NA
1925,Oslo,Insania epileptica,Kv.,NA,NA
1925,Oslo,Insania epileptica,Md.,NA,NA
1925,Oslo,Insania hypochondrica,Kv.,NA,NA
1925,Oslo,Insania hypochondrica,Md.,NA,NA
1925,Oslo,Insania hysterica,Kv.,NA,NA
1925,Oslo,Insania hysterica,Md.,NA,NA
1925,Oslo,Insania neurasthenica,Kv.,NA,NA
1925,Oslo,Insania neurasthenica,Md.,NA,NA
1925,Oslo,Insania periodica,Kv.,NA,NA
1925,Oslo,Insania periodica,Md.,NA,NA
1925,Oslo,Mania,Kv.,1,NA
1925,Oslo,Mania,Md.,NA,NA
1925,Oslo,Melancholia,Kv.,1,NA
1925,Oslo,Melancholia,Md.,NA,NA
1925,Oslo,Paralysis generalis,Kv.,NA,NA
1925,Oslo,Paralysis generalis,Md.,NA,NA
1925,Oslo,Paranoia,Kv.,NA,NA
1925,Oslo,Paranoia,Md.,NA,NA
1925,Oslo,Til observasjon,Kv.,NA,NA
1925,Oslo,Til observasjon,Md.,NA,NA
1925,Oslo,Vitia cerebri,Kv.,NA,NA
1925,Oslo,Vitia cerebri,Md.,NA,NA
1925,Prestsæter,Alcoholismus,Kv.,NA,NA
1925,Prestsæter,Alcoholismus,Md.,NA,NA
1925,Prestsæter,Amentia,Kv.,1,NA
1925,Prestsæter,Amentia,Md.,3,NA
1925,Prestsæter,Dementia,Kv.,16,NA
1925,Prestsæter,Dementia,Md.,18,NA
1925,Prestsæter,Idiotia,Kv.,2,NA
1925,Prestsæter,Idiotia,Md.,3,NA
1925,Prestsæter,Insania degenerativa,Kv.,1,NA
1925,Prestsæter,Insania degenerativa,Md.,1,NA
1925,Prestsæter,Insania epileptica,Kv.,NA,NA
1925,Prestsæter,Insania epileptica,Md.,NA,NA
1925,Prestsæter,Insania hypochondrica,Kv.,NA,NA
1925,Prestsæter,Insania hypochondrica,Md.,NA,NA
1925,Prestsæter,Insania hysterica,Kv.,NA,NA
1925,Prestsæter,Insania hysterica,Md.,NA,NA
1925,Prestsæter,Insania neurasthenica,Kv.,3,NA
1925,Prestsæter,Insania neurasthenica,Md.,1,NA
1925,Prestsæter,Insania periodica,Kv.,8,NA
1925,Prestsæter,Insania periodica,Md.,1,NA
1925,Prestsæter,Mania,Kv.,NA,NA
1925,Prestsæter,Mania,Md.,NA,NA
1925,Prestsæter,Melancholia,Kv.,4,NA
1925,Prestsæter,Melancholia,Md.,1,NA
1925,Prestsæter,Paralysis generalis,Kv.,NA,NA
1925,Prestsæter,Paralysis generalis,Md.,NA,NA
1925,Prestsæter,Paranoia,Kv.,NA,NA
1925,Prestsæter,Paranoia,Md.,NA,NA
1925,Prestsæter,Til observasjon,Kv.,NA,NA
1925,Prestsæter,Til observasjon,Md.,NA,NA
1925,Prestsæter,Vitia cerebri,Kv.,NA,NA
1925,Prestsæter,Vitia cerebri,Md.,NA,NA
1925,Reitgjerdet,Alcoholismus,Kv.,NA,NA
1925,Reitgjerdet,Alcoholismus,Md.,5,NA
1925,Reitgjerdet,Amentia,Kv.,NA,NA
1925,Reitgjerdet,Amentia,Md.,1,NA
1925,Reitgjerdet,Dementia,Kv.,NA,NA
1925,Reitgjerdet,Dementia,Md.,22,NA
1925,Reitgjerdet,Idiotia,Kv.,NA,NA
1925,Reitgjerdet,Idiotia,Md.,2,NA
1925,Reitgjerdet,Insania degenerativa,Kv.,NA,NA
1925,Reitgjerdet,Insania degenerativa,Md.,4,NA
1925,Reitgjerdet,Insania epileptica,Kv.,NA,NA
1925,Reitgjerdet,Insania epileptica,Md.,1,NA
1925,Reitgjerdet,Insania hypochondrica,Kv.,NA,NA
1925,Reitgjerdet,Insania hypochondrica,Md.,NA,NA
1925,Reitgjerdet,Insania hysterica,Kv.,NA,NA
1925,Reitgjerdet,Insania hysterica,Md.,NA,NA
1925,Reitgjerdet,Insania neurasthenica,Kv.,NA,NA
1925,Reitgjerdet,Insania neurasthenica,Md.,1,NA
1925,Reitgjerdet,Insania periodica,Kv.,NA,NA
1925,Reitgjerdet,Insania periodica,Md.,NA,NA
1925,Reitgjerdet,Mania,Kv.,NA,NA
1925,Reitgjerdet,Mania,Md.,1,NA
1925,Reitgjerdet,Melancholia,Kv.,NA,NA
1925,Reitgjerdet,Melancholia,Md.,NA,NA
1925,Reitgjerdet,Paralysis generalis,Kv.,NA,NA
1925,Reitgjerdet,Paralysis generalis,Md.,NA,NA
1925,Reitgjerdet,Paranoia,Kv.,NA,NA
1925,Reitgjerdet,Paranoia,Md.,4,NA
1925,Reitgjerdet,Til observasjon,Kv.,NA,NA
1925,Reitgjerdet,Til observasjon,Md.,3,NA
1925,Reitgjerdet,Vitia cerebri,Kv.,NA,NA
1925,Reitgjerdet,Vitia cerebri,Md.,NA,NA
1925,Rosenberg,Alcoholismus,Kv.,NA,NA
1925,Rosenberg,Alcoholismus,Md.,NA,NA
1925,Rosenberg,Amentia,Kv.,NA,NA
1925,Rosenberg,Amentia,Md.,1,NA
1925,Rosenberg,Dementia,Kv.,NA,NA
1925,Rosenberg,Dementia,Md.,12,NA
1925,Rosenberg,Idiotia,Kv.,NA,NA
1925,Rosenberg,Idiotia,Md.,5,NA
1925,Rosenberg,Insania degenerativa,Kv.,NA,NA
1925,Rosenberg,Insania degenerativa,Md.,NA,NA
1925,Rosenberg,Insania epileptica,Kv.,NA,NA
1925,Rosenberg,Insania epileptica,Md.,1,NA
1925,Rosenberg,Insania hypochondrica,Kv.,NA,NA
1925,Rosenberg,Insania hypochondrica,Md.,NA,NA
1925,Rosenberg,Insania hysterica,Kv.,NA,NA
1925,Rosenberg,Insania hysterica,Md.,NA,NA
1925,Rosenberg,Insania neurasthenica,Kv.,NA,NA
1925,Rosenberg,Insania neurasthenica,Md.,NA,NA
1925,Rosenberg,Insania periodica,Kv.,NA,NA
1925,Rosenberg,Insania periodica,Md.,NA,NA
1925,Rosenberg,Mania,Kv.,NA,NA
1925,Rosenberg,Mania,Md.,NA,NA
1925,Rosenberg,Melancholia,Kv.,NA,NA
1925,Rosenberg,Melancholia,Md.,NA,NA
1925,Rosenberg,Paralysis generalis,Kv.,NA,NA
1925,Rosenberg,Paralysis generalis,Md.,NA,NA
1925,Rosenberg,Paranoia,Kv.,NA,NA
1925,Rosenberg,Paranoia,Md.,2,NA
1925,Rosenberg,Til observasjon,Kv.,NA,NA
1925,Rosenberg,Til observasjon,Md.,NA,NA
1925,Rosenberg,Vitia cerebri,Kv.,NA,NA
1925,Rosenberg,Vitia cerebri,Md.,1,NA
1925,Rotvoll,Alcoholismus,Kv.,NA,NA
1925,Rotvoll,Alcoholismus,Md.,1,NA
1925,Rotvoll,Amentia,Kv.,2,NA
1925,Rotvoll,Amentia,Md.,NA,NA
1925,Rotvoll,Dementia,Kv.,35,NA
1925,Rotvoll,Dementia,Md.,32,NA
1925,Rotvoll,Idiotia,Kv.,3,NA
1925,Rotvoll,Idiotia,Md.,5,NA
1925,Rotvoll,Insania degenerativa,Kv.,NA,NA
1925,Rotvoll,Insania degenerativa,Md.,NA,NA
1925,Rotvoll,Insania epileptica,Kv.,NA,NA
1925,Rotvoll,Insania epileptica,Md.,5,NA
1925,Rotvoll,Insania hypochondrica,Kv.,NA,NA
1925,Rotvoll,Insania hypochondrica,Md.,NA,NA
1925,Rotvoll,Insania hysterica,Kv.,1,NA
1925,Rotvoll,Insania hysterica,Md.,NA,NA
1925,Rotvoll,Insania neurasthenica,Kv.,NA,NA
1925,Rotvoll,Insania neurasthenica,Md.,1,NA
1925,Rotvoll,Insania periodica,Kv.,3,NA
1925,Rotvoll,Insania periodica,Md.,NA,NA
1925,Rotvoll,Mania,Kv.,3,NA
1925,Rotvoll,Mania,Md.,3,NA
1925,Rotvoll,Melancholia,Kv.,12,NA
1925,Rotvoll,Melancholia,Md.,12,NA
1925,Rotvoll,Paralysis generalis,Kv.,NA,NA
1925,Rotvoll,Paralysis generalis,Md.,NA,NA
1925,Rotvoll,Paranoia,Kv.,NA,NA
1925,Rotvoll,Paranoia,Md.,NA,NA
1925,Rotvoll,Til observasjon,Kv.,NA,NA
1925,Rotvoll,Til observasjon,Md.,1,NA
1925,Rotvoll,Vitia cerebri,Kv.,NA,NA
1925,Rotvoll,Vitia cerebri,Md.,NA,NA
1925,Rønvik,Alcoholismus,Kv.,NA,NA
1925,Rønvik,Alcoholismus,Md.,NA,NA
1925,Rønvik,Amentia,Kv.,NA,NA
1925,Rønvik,Amentia,Md.,NA,NA
1925,Rønvik,Dementia,Kv.,16,NA
1925,Rønvik,Dementia,Md.,18,NA
1925,Rønvik,Idiotia,Kv.,2,NA
1925,Rønvik,Idiotia,Md.,2,NA
1925,Rønvik,Insania degenerativa,Kv.,NA,NA
1925,Rønvik,Insania degenerativa,Md.,NA,NA
1925,Rønvik,Insania epileptica,Kv.,1,NA
1925,Rønvik,Insania epileptica,Md.,NA,NA
1925,Rønvik,Insania hypochondrica,Kv.,NA,NA
1925,Rønvik,Insania hypochondrica,Md.,NA,NA
1925,Rønvik,Insania hysterica,Kv.,NA,NA
1925,Rønvik,Insania hysterica,Md.,NA,NA
1925,Rønvik,Insania neurasthenica,Kv.,NA,NA
1925,Rønvik,Insania neurasthenica,Md.,NA,NA
1925,Rønvik,Insania periodica,Kv.,4,NA
1925,Rønvik,Insania periodica,Md.,3,NA
1925,Rønvik,Mania,Kv.,1,NA
1925,Rønvik,Mania,Md.,1,NA
1925,Rønvik,Melancholia,Kv.,1,NA
1925,Rønvik,Melancholia,Md.,1,NA
1925,Rønvik,Paralysis generalis,Kv.,NA,NA
1925,Rønvik,Paralysis generalis,Md.,NA,NA
1925,Rønvik,Paranoia,Kv.,NA,NA
1925,Rønvik,Paranoia,Md.,NA,NA
1925,Rønvik,Til observasjon,Kv.,NA,NA
1925,Rønvik,Til observasjon,Md.,NA,NA
1925,Rønvik,Vitia cerebri,Kv.,NA,NA
1925,Rønvik,Vitia cerebri,Md.,1,NA
1925,Sanderud,Alcoholismus,Kv.,NA,NA
1925,Sanderud,Alcoholismus,Md.,1,NA
1925,Sanderud,Amentia,Kv.,2,NA
1925,Sanderud,Amentia,Md.,3,NA
1925,Sanderud,Dementia,Kv.,31,NA
1925,Sanderud,Dementia,Md.,30,NA
1925,Sanderud,Idiotia,Kv.,3,NA
1925,Sanderud,Idiotia,Md.,6,NA
1925,Sanderud,Insania degenerativa,Kv.,NA,NA
1925,Sanderud,Insania degenerativa,Md.,NA,NA
1925,Sanderud,Insania epileptica,Kv.,NA,NA
1925,Sanderud,Insania epileptica,Md.,1,NA
1925,Sanderud,Insania hypochondrica,Kv.,NA,NA
1925,Sanderud,Insania hypochondrica,Md.,NA,NA
1925,Sanderud,Insania hysterica,Kv.,3,NA
1925,Sanderud,Insania hysterica,Md.,NA,NA
1925,Sanderud,Insania neurasthenica,Kv.,1,NA
1925,Sanderud,Insania neurasthenica,Md.,NA,NA
1925,Sanderud,Insania periodica,Kv.,3,NA
1925,Sanderud,Insania periodica,Md.,4,NA
1925,Sanderud,Mania,Kv.,2,NA
1925,Sanderud,Mania,Md.,NA,NA
1925,Sanderud,Melancholia,Kv.,6,NA
1925,Sanderud,Melancholia,Md.,NA,NA
1925,Sanderud,Paralysis generalis,Kv.,NA,NA
1925,Sanderud,Paralysis generalis,Md.,NA,NA
1925,Sanderud,Paranoia,Kv.,NA,NA
1925,Sanderud,Paranoia,Md.,NA,NA
1925,Sanderud,Til observasjon,Kv.,NA,NA
1925,Sanderud,Til observasjon,Md.,1,NA
1925,Sanderud,Vitia cerebri,Kv.,NA,NA
1925,Sanderud,Vitia cerebri,Md.,NA,NA
1925,Valen,Alcoholismus,Kv.,NA,NA
1925,Valen,Alcoholismus,Md.,NA,NA
1925,Valen,Amentia,Kv.,NA,NA
1925,Valen,Amentia,Md.,NA,NA
1925,Valen,Dementia,Kv.,20,NA
1925,Valen,Dementia,Md.,18,NA
1925,Valen,Idiotia,Kv.,NA,NA
1925,Valen,Idiotia,Md.,NA,NA
